1,0.29322858181353,-69.8325156543615,537
2,15.8229075627722,102.378248903003,288
3,26.5639574159146,110.531338734077,41
4,58.4677912031765,-174.210977598141,362
5,32.8451502972119,-38.9740504697639,705
6,2.76629531843157,-111.668621194941,538
7,52.371333227472,-136.594072215025,21
8,-28.3315970776662,-32.1102719837187,708
9,20.8158171969732,-111.77018663807,990
10,16.303097923371,-65.7582849703941,135
11,-23.9881720370623,-96.3490190119249,777
12,-2.25055429545744,107.677337905272,898
13,45.9161982010225,-78.817008691656,308
14,5.50024542577047,148.774179122733,185
15,42.8425353970323,-152.26109271199,491
16,46.5042968254001,-112.913644460859,849
17,-1.54717208489393,-30.6067448424754,930
18,50.4120974440208,32.4671249326681,541
19,12.6784057362937,-128.725378531749,777
20,45.6848460383838,-173.633723271709,195
21,-4.86862194332716,73.6823619166496,75
22,4.73484553346953,-28.9807275154053,475
23,3.33801298877484,-70.2022493317444,160
24,29.1528215210176,51.0314186636506,21
25,9.88559293735385,13.7308898027673,253
26,3.5053095293102,-97.7945501095107,654
27,-12.6016565329507,-107.314776944181,208
28,-11.085909058119,-47.461739862411,789
29,29.8113045778279,-68.946793135812,317
30,-8.81659501145086,135.520896285399,336
31,44.2707037097775,63.2839972406225,67
32,41.3593599935298,-70.8448661649678,796
33,54.9872821295063,68.3117530918721,442
34,33.5225426419317,-158.636134651767,277
35,-11.8179844252362,10.649123969155,605
36,46.2052271655135,36.2982260335337,390
37,49.9485411066055,-115.765071719455,268
38,-27.550062381753,-35.0418512610196,907
39,13.2950069343512,-166.714101641291,833
40,12.6813487453992,35.2670895063765,114
41,47.9102667619546,84.7857754535435,252
42,48.4990421823374,87.6532667061173,715
43,8.39239640297006,-34.5460478619308,943
44,42.393703358222,52.7297300344277,91
45,16.1389011537164,17.0180541789522,779
46,-29.3786791215792,-36.0901837967045,599
47,34.7246823712153,133.804224834837,298
48,6.31403876595856,125.061945804538,651
49,50.8844246232637,-8.97109936675167,219
50,-12.3982429033222,82.7848951269432,703
51,-14.2105222291504,94.7962011663495,436
52,41.8353977964288,139.250423193155,744
53,15.6777316791574,-72.3605006664368,595
54,44.7256771633713,81.4281493833176,893
55,-5.79912540982423,173.116529620544,942
56,6.86894181331844,-36.3993094375761,102
57,20.7578378946758,-126.458802357452,858
58,-19.8992915325538,132.69642861027,142
59,34.4065369693187,-4.68178285498888,613
60,6.45502545952947,-88.8790713768712,941
61,3.74799692437637,16.2642294910555,46
62,16.0534952463719,64.5072645080063,221
63,30.6625115352737,-67.368372694379,338
64,57.5170373118029,-129.272288402871,687
65,3.24265402599551,-27.6867395003766,96
66,-25.4034311294865,-84.4604106029599,353
67,47.4156544107564,175.858080923541,988
68,-5.51936216141918,-74.5972223776221,197
69,53.862879215342,-176.034621801784,875
70,29.2403897204205,-150.789600630141,191
71,5.82289131019995,-46.5792006480563,769
72,-1.34873233826472,-46.0524206200485,246
73,-3.3681264351371,41.957914118821,106
74,59.7444135570454,-4.78732814031963,504
75,-0.147040312662121,-27.9526887668852,285
76,48.16910107139,29.8390795941215,138
77,-16.5601501077619,168.184094056087,395
78,9.9357736048433,17.7105325505165,50
79,6.56072202402053,-136.76660501418,438
80,-15.8829593269213,-125.956523073127,669
81,45.0674723709016,-137.15407029338,973
82,22.3830196777665,-41.5053279656831,124
83,-13.8849238428901,-151.262697293235,241
84,46.1939777318468,172.663806309546,111
85,26.3414097275497,58.0659963612344,622
86,32.5818209208168,41.6971289989941,785
87,-15.8784909808166,139.870550966063,679
88,-27.4571001085812,-79.0705618354662,506
89,-13.2950548011776,-134.920271143475,480
90,29.4609616033531,75.8299200654468,845
91,12.0427598908585,-4.35147122360468,424
92,14.3641042209435,41.0532078967552,568
93,28.1097802014369,-129.935484915268,59
94,0.0155297167073698,98.6584902828341,852
95,55.3011126095377,-61.3362778870771,34
96,37.0407403028488,-170.565872847075,406
97,37.5876530062005,112.095566399571,619
98,29.0707655497869,86.7894593325818,19
99,-21.6437169407483,-27.7766284613752,543
100,34.6023867652745,22.2048373798312,702
101,6.10523672028872,2.9192832102263,410
102,43.89417141866,-113.589059660954,75
103,57.0656813533311,136.372052470712,711
104,51.1686981950708,44.8455538026771,567
105,26.8371390734931,132.157876851601,638
106,29.1645795951961,58.4793611217263,869
107,41.4429142214516,-124.185810189623,307
108,-0.165525003512503,37.0214791344742,684
109,11.2012347657808,133.74971801656,248
110,41.4443585201854,162.03686288683,695
111,-14.5344363090301,-178.310332795199,980
112,51.8108325127707,92.6817086000217,296
113,48.9626802630388,-115.053584493631,202
114,40.6907629098914,-88.4912151773203,500
115,17.0898648083448,112.681798494665,861
116,11.7796782644061,92.2207352148268,633
117,14.3537754481584,172.124078106258,610
118,53.9379974110866,139.305331982994,750
119,-20.5528232159493,-36.0413148560814,788
120,-17.1229026897056,66.8725676633263,385
121,0.51431434120207,-3.01344190304923,480
122,51.4355899032212,73.4268861738447,888
123,44.9910342062113,-6.0599012780159,344
124,-18.4065013519785,-110.543424583723,651
125,38.3410695361656,0.959678066216213,21
126,56.378449634191,59.5122202830743,58
127,40.2630267027102,24.1404752359718,900
128,-7.17213364292466,178.155315330585,254
129,-16.1277365887237,-105.882085786478,893
130,-25.8003756137989,53.6216971942662,298
131,21.5723305849109,-172.055465601259,989
132,40.5911433927684,50.1183242044252,150
133,1.21651917896472,-33.318284848435,405
134,31.9287120185744,-126.609397487839,103
135,13.4990413761901,169.840652516418,468
136,-25.015325034771,150.021254353119,673
137,52.4464843348448,111.85340488548,200
138,-5.82983295835235,-14.8430441454775,683
139,12.1841931214,-38.7610868307881,633
140,40.4050501370063,102.70827567064,2
141,5.88473035016949,134.788691106394,522
142,29.9936408518277,16.4336172766927,969
143,9.46514285409992,137.442880450479,975
144,52.1248607741265,-118.383330066092,442
145,44.8099039155067,-149.682898396212,179
146,-14.8844859459427,153.458175495301,475
147,-4.90933653476581,-54.2832309396717,706
148,56.6164274036269,2.61152647602086,694
